gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,invt,lct,lt,ni,re,revt,costat,prcc_c
163920,20211231,2021,INDL,C,D,STD,WAL,USD,,55982.6000,4668.1000,88.5000,106.6310,5646.8000,,51020.0000,899.2000,2788.7000,2055.7000,A,107.6500
163924,20211231,2021,INDL,C,D,STD,JRVR,USD,,4948.5500,725.3620,955.2770,37.3730,0.0000,,4223.1880,-172.7990,-136.6850,768.2820,A,28.8100
163930,20211231,2021,INDL,C,D,STD,GNK,USD,174.8300,1203.0020,916.5870,269.6960,41.9250,24.8600,41.8950,286.3270,182.0070,-785.9980,547.1290,A,16.0000
163946,20211231,2021,INDL,C,D,STD,CF,USD,2593.0000,12375.0000,3206.0000,3384.0000,207.5760,408.0000,1432.0000,6339.0000,917.0000,1831.0000,6538.0000,A,70.7800
163965,20211231,2021,INDL,C,D,STD,CTSO,USD,64.2990,89.5190,62.5780,10.0010,43.4780,4.7660,13.6900,26.9410,-24.5590,-220.6590,43.1660,A,4.1900
163983,20211231,2021,INDL,C,D,STD,THS,USD,1255.8000,5207.0000,1845.4000,3472.0000,55.8000,677.8000,1076.2000,3361.6000,-12.5000,-209.3000,4327.6000,A,40.5300
164086,20210630,2021,INDL,C,D,STD,CMPR,USD,528.4980,2182.4980,-449.3990,1207.9470,26.0360,70.0440,638.1730,2560.7490,-77.7110,458.6770,2592.5130,A,71.6100
164116,20211231,2021,INDL,C,D,STD,OFLX,USD,71.7370,88.9150,60.3520,47.4600,10.0940,15.5650,22.7940,28.3740,26.1950,49.2260,130.0110,A,126.9500
164363,20211231,2021,INDL,C,D,STD,TROX,USD,2049.0000,5987.0000,1994.0000,2406.0000,153.9350,1048.0000,822.0000,3945.0000,286.0000,-75.0000,3572.0000,A,24.0300
164365,20211231,2021,INDL,C,D,STD,WSBF,USD,,2215.8580,432.7730,10.3780,24.7950,312.8860,,1783.0850,70.7910,272.2630,273.0780,A,21.8600
164416,20211231,2021,INDL,C,D,STD,IRBT,USD,789.5330,1184.4290,716.7230,982.6790,27.0060,333.2960,395.6830,467.7060,30.3900,493.8000,1564.9870,A,65.8800
164494,20211231,2021,INDL,C,D,STD,SPR,USD,3806.0000,7737.3000,448.3000,3731.2000,105.0380,1382.6000,1876.0000,7288.5000,-540.8000,1757.7000,3953.0000,A,43.0900
164506,20211231,2021,INDL,C,D,STD,ACCO,USD,924.9000,3091.3000,864.8000,1368.0000,95.8180,428.0000,708.6000,2226.5000,101.9000,-997.5000,2025.3000,A,8.2600
164572,20211231,2021,INDL,C,D,STD,AMSF,USD,,1402.7240,399.3230,235.4680,19.3640,0.0000,,1003.4010,65.7560,204.0290,315.9340,A,53.8300
164633,20211231,2021,INDL,C,D,STD,HOMB,USD,,18052.1380,2765.7210,47.4480,163.6990,1.6300,,15286.4170,319.0210,1276.7110,762.7400,A,24.3500
164652,20211231,2021,INDL,C,D,STD,BKD,USD,698.9940,6410.4670,697.4020,2383.9630,186.9580,0.0000,631.9540,5710.8440,-99.2900,-3410.4740,2745.8910,A,5.1600
164660,20211231,2021,INDL,C,D,STD,CCO,USD,1134.5210,5299.3550,-3205.0300,1254.1630,470.8090,,1112.9440,8493.3250,-433.8150,-6724.2990,2241.1180,A,3.3100
164708,20211231,2021,INDL,C,D,STD,AMP,USD,,175979.0000,5685.0000,6289.0000,110.8610,0.0000,,170294.0000,2760.0000,17528.0000,13443.0000,A,301.6600
164755,20211231,2021,INDL,C,D,STD,CROX,USD,666.5690,1545.0680,14.0820,882.1830,58.3300,213.5200,388.2430,1530.9860,725.6940,1202.2020,2313.4160,A,128.2200
165051,20211231,2021,INDL,C,D,STD,SPWR,USD,1073.4660,1554.8060,388.3890,1085.3160,173.0520,242.9930,509.5960,1164.7820,-37.3580,-2111.0440,1334.3180,A,20.8700
165052,20211231,2021,INDL,C,D,STD,UAA,USD,3336.2990,4991.3960,2088.9940,2682.2520,476.2620,811.4100,1450.1760,2902.4020,360.0600,980.2230,5683.4660,A,21.1900
165123,20211231,2021,INDL,C,D,STD,LDOS,USD,3619.0000,13261.0000,4291.0000,11398.0000,140.0000,274.0000,3229.0000,8917.0000,753.0000,1868.0000,13737.0000,A,88.9000
165262,20211231,2021,INDL,C,D,STD,DHT,USD,131.9720,1609.3620,1047.3260,170.2120,166.1270,0.0000,41.9440,562.0030,-11.5210,-218.3360,295.8530,A,5.1900
165264,20211231,2021,INDL,C,D,STD,FNF,USD,,60690.0000,9414.0000,11817.0000,283.7790,0.0000,,51233.0000,2422.0000,5148.0000,15643.0000,A,52.1800
165637,20211231,2021,INDL,C,D,STD,URG,USD,48.6230,120.8390,69.3860,3.1660,216.7830,0.0000,6.2240,51.4530,-22.9380,-198.9730,0.0160,A,1.2200
165678,20211231,2021,INDL,C,D,STD,CPA,USD,1238.7890,4248.2610,1299.3970,1162.6850,41.9330,74.7780,1053.1010,2948.8640,43.8440,1349.1960,1489.1410,A,82.6600
165746,20211231,2021,INDL,C,D,STD,LYV,USD,6684.0930,14402.3180,-582.6510,4355.9890,224.6750,33.8260,6855.7220,14038.8510,-670.6750,-3475.7010,6268.4470,A,119.6900
165798,20210731,2021,INDL,C,D,STD,UEC,USD,75.0450,169.5410,151.4550,0.0000,236.7970,29.1720,13.2690,18.0860,-14.8140,-290.7730,0.0000,A,3.3500
165856,20211231,2021,INDL,C,D,STD,HEES,USD,,2080.4470,303.3820,419.6620,36.1420,75.2990,,1777.0650,102.5400,126.6350,1062.7970,A,44.2700
165914,20211231,2021,INDL,C,D,STD,CMG,USD,1381.5640,6652.9580,2297.3740,5851.4970,28.0800,32.8260,873.6820,4355.5840,652.9840,3923.7930,7547.0610,A,1748.2500
165993,20211231,2021,INDL,C,D,STD,FIS,USD,10708.0000,82931.0000,47347.0000,4667.0000,609.0000,0.0000,14466.0000,35399.0000,417.0000,3141.0000,13877.0000,A,109.1500
166213,20210930,2021,INDL,C,D,STD,LQDT,USD,131.8420,255.5760,135.0150,155.3510,33.2350,12.4680,109.1730,120.5610,50.9490,-80.4090,257.5310,A,22.0800
166435,20211231,2021,INDL,C,D,STD,VNDA,USD,478.3010,593.7920,504.9280,24.2660,55.9010,1.0250,74.4190,88.8640,33.1520,-164.3510,268.6820,A,15.6900
166447,20210930,2021,INDL,C,D,STD,AVXL,USD,161.6160,161.6160,150.8180,0.0000,75.9180,0.0000,10.7980,10.7980,-37.9090,-197.5860,0.0000,A,17.3400
166482,20210930,2021,INDL,C,D,STD,MWA,USD,653.7000,1518.0000,694.9000,690.2000,157.9550,184.7000,220.1000,823.1000,70.4000,-648.9000,1111.0000,A,14.4000
166555,20211231,2021,INDL,C,D,STD,ATEC,USD,331.1570,572.0530,79.4220,57.6190,99.5370,91.7030,101.0950,469.0280,-144.3260,-788.3190,243.2120,A,11.4300
166562,20211231,2021,INDL,C,D,STD,VG,USD,227.3130,1388.1440,617.7210,694.5090,254.0060,0.0000,298.3100,770.4230,-24.4970,-670.2670,1409.0150,A,20.7900
166563,20211231,2021,INDL,C,D,STD,DK,USD,2935.2000,6728.0000,827.7000,10341.2000,74.1970,1176.1000,3126.7000,5780.5000,-203.5000,314.4000,10648.2000,A,14.9900
166583,20211231,2021,INDL,C,D,STD,LUNA,USD,82.4450,130.2370,81.9230,35.4480,32.1160,22.4930,32.6870,48.3140,1.3820,-11.6080,87.5130,A,8.4400
170384,20211231,2021,INDL,C,D,STD,GOGO,USD,249.9140,647.6870,-320.1540,102.1950,110.7920,33.9760,188.5160,967.8410,152.7350,-1449.8390,335.7160,A,13.5300
170396,20211231,2021,INDL,C,D,STD,CUBI,USD,,19575.0280,1228.4230,123.2360,32.9130,16.2540,,18208.8110,314.6470,700.7520,886.0580,A,65.3700
170419,20210630,2021,INDL,C,D,STD,HTBI,USD,,3524.7230,396.5190,8.2760,16.6360,93.7270,,3128.2040,15.6750,241.5890,158.5540,A,30.9800
170450,20210831,2021,INDL,C,D,STD,ORMP,USD,95.3370,127.9990,115.7730,25.4320,35.2940,0.0000,6.6790,11.4820,-22.2380,-114.8520,2.7030,A,14.2800
170520,20211231,2021,INDL,C,D,STD,RDUS,USD,173.0790,181.5420,-252.3040,18.1390,47.3600,11.3730,94.7870,433.8460,-70.1760,-1367.9810,229.9730,A,6.9200
170527,20210930,2021,INDL,C,D,STD,POST,USD,2086.1000,12414.7000,2742.4000,4187.7000,63.1000,594.5000,1049.2000,9355.5000,166.7000,390.2000,6226.7000,A,112.7300
170616,20210131,2020,INDL,C,D,STD,SPLK,USD,3272.3800,5868.4860,1594.0050,471.2370,163.1470,0.0000,1524.7480,4274.4810,-907.9800,-2470.0430,2229.3850,A,169.8900
170617,20211231,2021,INDL,C,D,STD,FB,USD,66666.0000,165987.0000,124879.0000,14682.0000,2741.0000,0.0000,21135.0000,41108.0000,39370.0000,69068.0000,117929.0000,A,336.3500
170714,20211231,2021,INDL,C,D,STD,ESRT,USD,,4282.4470,998.1280,489.0140,170.2170,0.0000,,2598.1150,-10.7110,-154.4580,624.7980,A,8.9000
170750,20211231,2021,INDL,C,D,STD,FANG,USD,1446.0000,22898.0000,12088.0000,1294.0000,177.5510,62.0000,1438.0000,9653.0000,2182.0000,-1998.0000,6797.0000,A,107.8500
170841,20211231,2021,INDL,C,D,STD,PSX,USD,14697.0000,55594.0000,19166.0000,107659.0000,438.2540,3394.0000,12801.0000,33957.0000,1317.0000,15771.0000,111476.0000,A,72.4600
171002,20211231,2021,INDL,C,D,STD,GMED,USD,864.5160,1957.2630,1741.3880,187.8810,101.5440,237.0010,140.1640,215.8750,149.1910,1187.5000,958.1020,A,72.2000
171007,20211231,2021,INDL,C,D,STD,NOW,USD,5220.0000,10798.0000,3695.0000,977.0000,199.6080,0.0000,4949.0000,7103.0000,230.0000,30.0000,5896.0000,A,649.1100
171049,20211231,2021,INDL,C,D,STD,BLMN,USD,352.7920,3294.2710,216.4610,3326.0420,89.2530,79.1120,984.6250,3071.4210,215.5550,-904.1600,4119.2520,A,20.9800
171067,20210731,2021,INDL,C,D,STD,PANW,USD,4647.3000,10241.6000,634.5000,1015.1000,97.3000,0.0000,5116.7000,9478.0000,-498.9000,-1087.8000,4256.1000,A,556.7600
171141,20210131,2020,INDL,C,D,STD,FIVE,USD,755.4130,2314.7700,881.8860,1309.8070,55.9350,281.2670,435.6700,1432.8840,123.3610,560.2520,1962.1370,A,174.9800
174022,20211231,2021,INDL,C,D,STD,RLGY,USD,1188.0000,7210.0000,2186.0000,6422.0000,116.5880,0.0000,1052.0000,5018.0000,343.0000,-2762.0000,7983.0000,A,16.8100
174049,20211231,2021,INDL,C,D,STD,PGTI,USD,421.7580,1460.6100,529.0970,701.7970,59.6960,91.4400,135.8610,894.6500,32.8780,113.4040,1161.4640,A,22.4900
174077,20210331,2020,INDL,C,D,STD,CVLT,USD,607.6000,904.1730,394.0340,108.1230,46.4820,0.0000,373.2020,510.1390,-30.9540,-676.1240,723.4720,A,55.3700
174134,20211231,2021,INDL,C,D,STD,PTCT,USD,954.3680,1938.0560,1.4380,22.9450,70.8280,15.8560,509.3480,1936.6180,-523.9010,-2122.2390,538.5930,A,39.8300
174236,20211231,2021,INDL,C,D,STD,SEM,USD,1139.4390,7360.1710,1109.9810,5285.1490,133.8850,0.0000,1273.0770,5995.2360,402.2250,605.5330,6204.5150,A,29.4000
174310,20211231,2021,INDL,C,D,STD,KBR,USD,2152.0000,6199.0000,1687.0000,6425.0000,139.7860,0.0000,1875.0000,4498.0000,18.0000,379.0000,7339.0000,A,47.6200
174389,20211231,2021,INDL,C,D,STD,EHTH,USD,407.5870,1149.2920,749.5190,597.8550,26.6880,0.0000,75.4650,167.1810,-104.3750,193.6030,538.1990,A,25.5000
174390,20211231,2021,INDL,C,D,STD,LMAT,USD,139.8830,292.8020,254.1510,49.7620,21.9230,40.6470,21.8130,38.6510,26.9070,84.6900,154.4240,A,50.2300
174428,20211231,2021,INDL,C,D,STD,INFU,USD,22.0650,97.5860,48.2720,32.7220,20.7000,3.9390,12.8960,49.3140,1.4200,-53.6350,102.3820,A,17.0300
174637,20211231,2021,INDL,C,D,STD,ICFI,USD,449.1630,1849.5340,803.4700,979.5700,18.8760,0.0000,376.6310,1046.0640,71.1320,638.2630,1553.0480,A,102.5500
174744,20211231,2021,INDL,C,D,STD,EVR,USD,2798.3650,3802.6570,1320.3710,2145.1870,37.9030,0.0000,1297.1360,2167.3760,740.1160,1406.2960,3307.0850,A,135.8500
175007,20211231,2021,INDL,C,D,STD,ALGT,USD,1338.4110,3991.0730,1223.5520,1295.3390,18.1110,27.5000,663.0450,2767.5210,151.8530,1169.5310,1707.9100,A,187.0400
175008,20211231,2021,INDL,C,D,STD,FOLD,USD,596.8340,905.1400,307.3690,202.8180,278.9130,26.8180,145.9750,597.7710,-250.4600,-2290.8580,305.5140,A,11.5500
175263,20211231,2021,INDL,C,D,STD,WU,USD,,8823.5000,355.6000,2688.2000,393.8000,0.0000,,8467.9000,805.8000,-589.3000,5070.8000,A,17.8400
175307,20211231,2021,INDL,C,D,STD,DEI,USD,,9354.0320,2416.0690,674.6900,175.5290,0.0000,,5367.4790,65.2670,-1074.5720,917.0080,A,33.5000
175319,20211231,2021,INDL,C,D,STD,HBI,USD,3528.1030,7071.4360,702.4930,4029.3130,349.9030,1584.0150,2327.0530,6368.9430,77.2240,383.6570,6801.2400,A,16.7200
175404,20211231,2021,INDL,C,D,STD,FSLR,USD,3191.2430,7413.7460,5959.5510,1922.0230,106.3320,666.2990,726.8780,1454.1950,468.6930,3088.0930,2858.2770,A,87.1600
175523,20211231,2021,INDL,C,D,STD,GSAT,USD,68.8730,814.1060,365.4310,62.7940,1796.5290,13.8290,61.5650,448.6750,-112.6250,-1781.4590,124.2970,A,1.1600
175654,20211231,2021,INDL,C,D,STD,WLDN,USD,148.9590,394.4220,179.2210,217.8810,12.8040,59.2880,117.2070,215.2010,-8.4170,12.0610,353.7550,A,35.2000
175686,20211231,2021,INDL,C,D,STD,PRIM,USD,1182.0900,2543.3270,990.0550,2975.4130,53.1950,298.6690,759.1180,1553.2720,115.6110,728.1310,3497.6320,A,23.9800
175689,20211231,2021,INDL,C,D,STD,AWI,USD,321.9000,1710.0000,519.7000,604.2000,47.3020,90.2000,209.6000,1190.3000,183.2000,901.8000,1106.6000,A,116.1200
175900,20210930,2021,INDL,C,D,STD,SBH,USD,1383.5750,2847.1320,280.7410,1913.2620,112.9130,871.3490,664.8810,2566.3910,239.8580,262.3260,3874.9970,A,18.4600
175955,20211231,2021,INDL,C,D,STD,IPGP,USD,2347.6830,3170.5400,2746.5820,677.4600,53.0100,460.7470,313.4330,423.3190,278.4160,2276.6560,1460.8600,A,172.1400
175966,20211231,2021,INDL,C,D,STD,CPRX,USD,210.1060,237.7880,206.8310,21.6920,102.9930,7.8700,27.0630,30.9570,39.4820,-26.4580,140.8330,A,6.7700
176017,20211231,2021,INDL,C,D,STD,ATHX,USD,46.0270,60.1840,16.3690,88.8450,242.8440,0.0000,29.8610,43.8150,-86.9550,-583.3440,5.5140,A,0.9026
176022,20211231,2021,INDL,C,D,STD,EBS,USD,1272.1000,2959.0000,1619.0000,692.4000,51.3000,350.8000,373.8000,1340.0000,230.9000,941.7000,1792.7000,A,43.4700
176234,20211231,2021,INDL,C,D,STD,CTT,USD,,507.3100,181.7550,76.8450,48.8880,0.0000,,323.3140,58.2620,-548.6940,102.8460,A,8.7100
176247,20211231,2021,INDL,C,D,STD,AIMC,USD,1167.8000,4130.6000,1985.1000,1102.1000,64.9240,267.8000,416.5000,2145.5000,27.7000,266.6000,1899.8000,A,51.5700
176343,20211231,2021,INDL,C,D,STD,CLNE,USD,409.9360,957.0700,747.0760,215.6040,222.6850,31.3020,125.9040,201.6590,-93.1460,-772.8640,255.6460,A,6.1300
176362,20210430,2020,INDL,C,D,STD,AVAV,USD,401.6380,928.5660,612.0930,211.0920,24.7770,71.6460,96.1850,316.4590,23.3310,351.7640,394.9120,A,86.9000
176572,20210630,2021,INDL,C,D,STD,AVNW,USD,170.2390,297.6530,183.3350,166.9130,11.1530,24.8670,96.3690,114.3180,110.1390,-634.9290,274.9110,A,32.0800
176591,20211231,2021,INDL,C,D,STD,EIG,USD,,3783.2000,1213.1000,544.1000,27.7410,0.0000,,2570.1000,119.3000,1399.1000,703.1000,A,41.3800
176593,20211231,2021,INDL,C,D,STD,PRTS,USD,168.6020,235.3360,95.5680,385.1570,52.9600,138.8510,96.7940,139.7680,-10.3390,-179.5260,582.4400,A,11.2000
176602,20211231,2021,INDL,C,D,STD,ESGR,USD,,24429.0000,5586.0000,-57.0000,17.6580,0.0000,,17924.0000,473.0000,5069.0000,716.0000,A,247.5900
176670,20210630,2021,INDL,C,D,STD,ARAY,USD,352.7730,480.0980,68.8400,230.3930,90.8220,125.9290,192.3590,411.2580,-6.3110,-485.9310,396.2890,A,4.7700
176701,20211231,2021,INDL,C,D,STD,IBKR,USD,,109113.0000,2395.0000,665.0000,98.2050,673.0000,,98891.0000,308.0000,957.0000,2938.0000,A,79.4200
176766,20210930,2021,INDL,C,D,STD,TFSL,USD,,14057.4500,1732.2800,148.7210,280.7610,9.1370,,12325.1700,81.0070,785.8560,444.6500,A,17.8700
176928,20210630,2021,INDL,C,D,STD,BR,USD,1261.3000,8119.8000,1809.1000,3304.3000,116.1000,23.2000,1288.0000,6310.7000,547.5000,2593.0000,4993.7000,A,182.8200
177088,20211231,2021,INDL,C,D,STD,BX,USD,,41196.4080,9422.8930,9151.2910,704.3400,0.0000,,19490.3620,5857.3970,3628.1590,22577.1480,A,129.3900
177108,20211231,2021,INDL,C,D,STD,CNK,USD,874.4720,5230.6500,322.9040,1469.7470,119.7510,15.4510,769.1440,4896.1820,-422.7830,-783.9160,1510.4640,A,16.1200
177111,20211231,2021,INDL,C,D,STD,TTGT,USD,438.1110,789.0000,222.7570,66.2520,29.6340,0.0000,70.0000,566.2430,0.9490,39.0600,263.4270,A,95.6600
177227,20211231,2021,INDL,C,D,STD,PODD,USD,1329.8000,2048.8000,556.3000,296.1000,69.1790,303.2000,228.8000,1492.5000,16.8000,-651.7000,1098.8000,A,266.0700
177257,20211231,2021,INDL,C,D,STD,INFN,USD,991.7610,1587.2240,323.7710,852.3970,211.3810,291.3670,612.4880,1263.4530,-170.7780,-1702.5380,1425.2050,A,9.5900
177287,20211231,2021,INDL,C,D,STD,JAZZ,USD,2611.3340,12298.6390,3965.1360,189.2780,61.6330,1072.7210,809.3030,8333.4480,-329.6680,430.3380,3094.2380,A,127.4000
177315,20211231,2021,INDL,C,D,STD,LLNW,USD,134.5990,311.1010,141.5790,134.7730,134.3370,0.0000,36.9230,169.5220,-54.7610,-435.3620,217.6300,A,3.4300
177367,20211231,2021,INDL,C,D,STD,CDXC,USD,48.9050,57.8400,31.7270,24.8440,68.1260,13.6010,17.6130,26.1130,-27.1280,-168.9550,67.4490,A,3.7400
177376,20211231,2021,INDL,C,D,STD,DFS,USD,,110242.0000,12352.0000,5400.0000,288.3280,0.0000,,96834.0000,5449.0000,24672.0000,13221.0000,A,115.5600
177637,20211231,2021,INDL,C,D,STD,AMC,USD,1870.3000,10821.5000,-1789.5000,2754.9000,513.9790,31.3000,1787.9000,12611.0000,-1269.1000,-6652.1000,2527.9000,A,27.2000
177640,20211231,2021,INDL,C,D,STD,TIPT,USD,,3599.1470,382.9540,997.2700,34.1240,98.4840,,3198.9660,38.1320,65.4610,1202.4420,A,13.8300
177744,20211231,2021,INDL,C,D,STD,PRO,USD,283.5290,494.4830,3.5840,94.9340,44.5210,0.0000,154.8290,490.8990,-81.2090,-513.3110,251.4230,A,34.4900
177881,20211231,2021,INDL,C,D,STD,MASI,USD,1238.4120,1887.0100,1550.2450,395.1860,55.3350,201.3700,267.7360,336.7650,229.6470,1565.3320,1239.1530,A,292.7800
177966,20211231,2021,INDL,C,D,STD,ALSN,USD,671.0000,4457.0000,634.0000,1107.0000,99.2630,204.0000,459.0000,3823.0000,442.0000,-1199.0000,2402.0000,A,36.3500
177983,20211231,2021,INDL,C,D,STD,G,USD,1921.6410,4975.2690,1897.1330,2497.2640,185.3360,0.0000,1308.8010,3078.1360,369.4480,178.1210,4022.2110,A,53.0800
178015,20210131,2020,INDL,C,D,STD,LULU,USD,2124.3790,4185.2150,2558.5660,1757.5700,130.3530,647.2300,883.1780,1626.6490,588.9130,2169.2730,4401.8790,A,348.0300
178073,20211231,2021,INDL,C,D,STD,RILY,USD,,5851.9190,661.2710,108.1030,27.5910,1532.0950,,4801.7180,445.0540,247.7820,1740.5610,A,88.8600
178083,20210131,2020,INDL,C,D,STD,VMW,USD,8612.0000,29016.0000,9051.0000,1559.0000,419.3040,0.0000,8386.0000,19965.0000,2058.0000,7062.0000,11767.0000,A,140.2600
178310,20211231,2021,INDL,C,D,STD,TDC,USD,1106.0000,2169.0000,460.0000,571.0000,107.2000,26.0000,1033.0000,1709.0000,147.0000,-1349.0000,1917.0000,A,42.4700
178507,20211231,2021,INDL,C,D,STD,MSCI,USD,2143.4100,5506.7030,-163.4670,358.6840,82.4390,0.0000,1250.9370,5670.1700,725.9830,2917.7220,2043.5440,A,612.6900
178519,20211231,2021,INDL,C,D,STD,LPLA,USD,,7991.6000,1670.5330,6683.6110,79.9900,39.2740,,6321.0670,459.8660,2327.6020,7720.8300,A,160.0900
178539,20211231,2021,INDL,C,D,STD,ROIC,USD,,2928.8440,1276.8940,171.8910,122.6850,0.0000,,1562.4910,53.5080,-300.9550,284.1000,A,19.6000
178552,20211231,2021,INDL,C,D,STD,TGH,USD,511.6280,7367.4440,1481.2540,95.0290,48.8320,19.7470,566.1660,5586.1900,284.2880,1210.1730,853.3640,A,35.7100
178672,20211231,2021,INDL,C,D,STD,CVI,USD,1369.0000,3906.0000,553.0000,6754.0000,100.5310,484.0000,1156.0000,3136.0000,25.0000,-956.0000,7242.0000,A,16.8100
178704,20210131,2020,INDL,C,D,STD,ULTA,USD,2514.7770,5089.9690,1999.5490,3905.0220,56.2600,1168.2150,1343.7130,3090.4200,175.8350,1189.4780,6151.9530,A,287.1600
178797,20211231,2021,INDL,C,D,STD,APEI,USD,202.6370,725.6080,415.6120,172.6220,18.7090,0.0000,83.6780,309.9960,17.7520,129.0400,418.8030,A,22.2500
178803,20211231,2021,INDL,C,D,STD,ENSG,USD,639.7090,2850.6230,1020.7680,2161.6150,55.1900,0.0000,523.0680,1828.9090,194.6520,733.9920,2627.4610,A,83.9600
178806,20211231,2021,INDL,C,D,STD,LL,USD,359.8280,605.8920,272.1210,693.4690,29.1130,254.3850,232.3400,333.7710,41.6980,189.6230,1152.3440,A,17.0700
178834,20211231,2021,INDL,C,D,STD,NFBK,USD,,5430.5420,739.8830,10.4650,49.2670,0.0000,,4690.6590,70.6540,383.4240,186.7510,A,16.1600
178862,20211231,2021,INDL,C,D,STD,CIM,USD,,15407.4030,3735.8190,135.5130,236.9510,0.0000,,11671.2120,670.1140,-625.5960,1420.2160,A,15.0800
178973,20210131,2020,INDL,C,D,STD,TITN,USD,580.2340,815.7890,371.2810,1127.8600,22.5530,418.4580,317.5000,444.5080,19.3560,118.3680,1411.2220,A,19.5500
178976,20210630,2021,INDL,C,D,STD,LRN,USD,857.5300,1577.2970,804.6480,950.7600,41.5770,39.6900,306.2440,772.6490,71.4510,111.6770,1536.7600,A,33.3300
179413,20210630,2021,INDL,C,D,STD,CSII,USD,284.6690,352.5670,270.9580,58.0350,40.2160,32.3130,54.6500,81.6090,-13.4210,-381.3690,258.9730,A,18.7800
179437,20211231,2021,INDL,C,D,STD,AWK,USD,1554.0000,24633.0000,7298.0000,2098.0000,181.6110,57.0000,2141.0000,17335.0000,1263.0000,880.0000,3930.0000,A,188.8600
179534,20210930,2021,INDL,C,D,STD,V,USD,27607.0000,82896.0000,34509.0000,7321.0000,2116.0000,0.0000,15739.0000,45307.0000,12311.0000,15654.0000,24105.0000,A,216.7100
179583,20210630,2021,INDL,C,D,STD,FN,USD,1352.5070,1616.1220,1112.5200,1622.2410,36.7650,422.1330,444.3580,503.6020,148.3410,1010.0300,1879.3500,A,118.4700
179597,20211231,2021,INDL,C,D,STD,HCCI,USD,156.2160,526.8640,342.0560,352.7960,23.4740,29.5360,85.3490,184.8080,60.9480,136.9010,515.3340,A,32.0200
179598,20211231,2021,INDL,C,D,STD,CLDX,USD,410.8390,444.6540,419.4760,70.7310,46.7300,0.0000,16.5280,25.1780,-70.5110,-1141.7130,4.6510,A,38.6400
179621,20211231,2021,INDL,C,D,STD,PM,USD,17717.0000,41290.0000,-10106.0000,9128.0000,1550.1700,8720.0000,19255.0000,49498.0000,9109.0000,23505.0000,31651.0000,A,95.0000
179657,20210930,2021,INDL,C,D,STD,HI,USD,1434.5000,4014.9000,1209.6000,1834.0000,72.7000,411.6000,1035.1000,2782.7000,249.9000,619.9000,2864.8000,A,51.9900
179671,20211231,2021,INDL,C,D,STD,CCXI,USD,269.1770,425.6520,286.1200,159.0040,70.3580,0.8510,63.0170,139.5320,-131.7550,-617.5960,32.2240,A,36.4100
179738,20211231,2021,INDL,C,D,STD,ERII,USD,151.7630,213.6900,178.7790,28.1800,56.8230,20.3830,19.7850,34.9110,14.2690,36.9540,103.9040,A,21.4900
179741,20211231,2021,INDL,C,D,STD,KKR,USD,,264285.4400,16463.7850,11247.3230,595.6640,0.0000,,206146.2200,4666.4760,7460.3930,26087.3410,A,74.5000
179819,20211031,2021,INDL,C,D,STD,NX,USD,249.0470,717.3230,419.7820,831.2340,33.2750,92.5290,158.0010,297.5410,56.9800,237.9480,1072.1490,A,24.7800
179834,20211231,2021,INDL,C,D,STD,CDNA,USD,433.3600,566.6210,465.8760,88.8500,52.9230,17.1860,77.3010,100.7450,-30.6620,-387.8590,296.3970,A,45.4800
179841,20211231,2021,INDL,C,D,STD,CDXS,USD,161.8880,246.3830,164.3910,124.3380,65.1090,1.1600,33.3710,81.9920,-21.2790,-387.6980,104.7540,A,31.2700
179843,20211231,2021,INDL,C,D,STD,IPI,USD,156.8500,766.8950,663.4030,180.8200,13.1490,78.8560,73.4230,103.4920,249.8340,4.2430,270.3320,A,42.7300
179889,20211231,2021,INDL,C,D,STD,AGNC,USD,,68149.0000,8802.0000,88.0000,522.2000,0.0000,,57858.0000,749.0000,-4913.0000,1304.0000,A,15.0400
179974,20211231,2021,INDL,C,D,STD,HCI,USD,,1176.8570,323.3650,321.2570,10.1310,0.0000,,762.3990,1.8560,247.2880,402.5510,A,83.5400
180016,20211231,2021,INDL,C,D,STD,MRC,USD,899.0000,1671.0000,323.0000,2206.0000,83.0680,453.0000,436.0000,993.0000,-14.0000,-1050.0000,2666.0000,A,6.8800
180083,20211231,2021,INDL,C,D,STD,LOPE,USD,681.0450,1222.7450,1045.0470,364.8160,37.7220,0.0000,97.9440,177.6980,260.3440,1855.0520,896.5640,A,85.7100
180183,20211231,2021,INDL,C,D,STD,HBCP,USD,,2938.2440,351.9030,-4.2480,8.5270,2.2930,,2586.3410,48.6210,189.2590,121.9300,A,41.5100
180228,20211231,2021,INDL,C,D,STD,IVR,USD,,8443.8410,974.1670,27.4650,329.8750,0.0000,,7041.7060,-90.0000,-2845.5380,170.0720,A,2.7800
180405,20211231,2021,INDL,C,D,STD,ATVI,USD,12556.0000,25056.0000,17599.0000,1867.0000,779.0530,,2411.0000,7457.0000,2699.0000,11447.0000,8803.0000,A,66.5300
180466,20211231,2021,INDL,C,D,STD,JBT,USD,718.7000,2141.4000,750.5000,1224.5000,31.7700,229.1000,549.9000,1390.9000,118.4000,536.0000,1868.3000,A,153.5600
180483,20210930,2021,INDL,C,D,STD,BERY,USD,5094.0000,17882.0000,3180.0000,10786.0000,135.5000,1907.0000,3186.0000,14702.0000,733.0000,2045.0000,13850.0000,A,73.7800
